order_id,product_id,add_to_cart_order,reordered,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_name,aisle_id,department_id
799238,22959,23,0,59748,prior,28,6,21,4.0,Reduced Fat Milk 100% Lactose Free,91,16
1166425,16852,2,0,10960,prior,6,3,20,1.0,Asiago Cheese Bagels,93,3
3055869,43961,2,1,123620,prior,30,0,8,7.0,Organic Peeled Whole Baby Carrots,123,4
1171543,5422,5,1,132863,prior,9,4,8,2.0,Deluxe Everything Bagels,93,3
2521142,260,6,1,120622,prior,27,1,15,6.0,Cantaloupe,24,4
1998926,7131,11,1,97550,prior,3,2,8,8.0,Light Semisoft Cheese,21,16
1060434,6873,1,1,157890,train,10,4,17,30.0,Organic Iceberg Lettuce,83,4
769619,38833,9,1,128897,prior,8,2,20,3.0,Organic Refined High Heat Sunflower Oil,19,13
1506980,8529,5,1,18102,prior,17,0,13,5.0,Organic Jalapeno Crackers,78,19
1413833,8277,3,1,113138,prior,20,2,18,6.0,Apple Honeycrisp Organic,24,4
2343624,13176,1,1,75664,prior,71,1,10,4.0,Bag of Organic Bananas,24,4
949114,39275,1,0,131578,prior,4,3,19,8.0,Organic Blueberries,123,4
1347884,44475,5,0,48236,prior,10,3,7,16.0,Honey Bunches of Oats Honey Roasted with Almonds Cereal,121,14
2344697,14947,1,1,17891,prior,27,0,16,7.0,Pure Sparkling Water,115,7
2429606,37687,2,1,192981,prior,19,5,9,11.0,Organic Spring Mix,123,4
2614857,34993,2,0,158179,prior,2,2,12,1.0,Mango Yoghurt,120,16
2094158,39557,2,0,89808,prior,43,1,17,9.0,Organic Premium Raspberry Spread,88,13
2500405,31553,4,1,107992,prior,22,1,21,4.0,Fresh Ginger Root,83,4
3213724,35140,8,0,68880,prior,35,3,9,1.0,Organic Whole Cashews,117,19
769841,21484,12,0,38462,prior,73,5,17,2.0,Naturals Applewood Smoked Ham Lunchmeat,96,20
2699528,42503,1,0,112508,prior,26,5,19,10.0,Herbes De Provence,104,13
1583182,44987,8,1,185694,prior,26,2,12,4.0,Heavy Whipping Cream,53,16
1778774,23909,1,1,179606,prior,20,1,17,15.0,2% Reduced Fat Milk,84,16
1715907,45664,3,0,103886,train,7,0,13,15.0,Onion Powder,104,13
570008,9772,2,1,26521,prior,31,5,19,2.0,Sugarfree Spearmint Chewing Gum,20,11
2724490,4920,2,1,82414,prior,48,3,10,5.0,Seedless Red Grapes,123,4
2757857,21938,18,1,60457,prior,6,6,9,2.0,Green Bell Pepper,83,4
1466096,6631,3,1,204697,prior,11,1,20,6.0,No Pulp Calcium & Vitamin D Pure Orange Juice,31,7
2916369,18641,5,1,109615,prior,6,0,14,8.0,Tomato Goat Cheese & Herbs Pizza,13,20
2072611,13176,1,0,53291,prior,2,2,12,30.0,Bag of Organic Bananas,24,4
786123,13646,7,1,65262,prior,11,0,9,30.0,Lemon Hummus,67,20
1464255,21137,13,1,157792,train,23,4,14,18.0,Organic Strawberries,24,4
2126544,43122,7,1,145620,prior,20,4,16,11.0,Organic Bartlett Pear,24,4
2839894,27845,2,1,78333,prior,3,6,12,30.0,Organic Whole Milk,84,16
1443798,7806,2,1,19343,prior,11,6,19,28.0,Soft Pretzel Burger Buns,43,3
1613064,31444,20,1,83668,prior,34,4,10,9.0,Crystallized Ginger In Dark Chocolate  Bar,45,19
1685760,22479,3,1,2567,prior,4,5,9,9.0,Reduced Fat White Cheddar Baked Snack Crackers,78,19
3350333,22328,1,1,191607,train,4,0,21,16.0,Organic Popcorn,23,19
290108,39468,2,0,189594,prior,10,1,13,10.0,"Apples, Kale & Avocados Organic Baby Food",92,18
3296158,26723,17,0,95854,prior,7,5,7,23.0,Comice Pear,24,4
358827,30021,5,0,112992,prior,13,1,16,2.0,Distilled White Vinegar,19,13
1367868,11068,6,1,155410,prior,11,6,3,13.0,Medium Cheddar Cheese Block,21,16
2826413,45066,3,1,165442,prior,13,1,19,10.0,Honeycrisp Apple,24,4
1967335,42445,2,1,117784,prior,12,4,9,7.0,Organic Plain Whole Milk Yogurt,120,16
2232023,18811,4,0,77285,prior,10,5,14,30.0,Organic Apple Juice,98,7
50971,47966,11,0,79263,prior,11,1,22,3.0,Old Fashioned Rolled Oats,130,14
2996619,27521,11,1,124449,prior,6,0,15,21.0,Organic Lacinato (Dinosaur) Kale,83,4
2544673,24009,12,0,21471,prior,21,5,9,5.0,Organic Long Grain White Rice,63,9
1929359,5785,1,1,95346,prior,3,6,15,19.0,Organic Reduced Fat 2% Milk,84,16
1301595,41658,2,1,180042,prior,31,4,22,2.0,Authentic French Brioche Hamburger Buns,43,3
3384385,11520,9,1,142500,prior,6,0,18,2.0,Large Alfresco Eggs,86,16
2917837,42585,12,1,200792,prior,20,0,9,7.0,Organic Extra Firm Tofu,14,20
2766216,24852,3,1,17251,prior,25,6,8,2.0,Banana,24,4
1016378,18159,3,1,112128,prior,64,0,12,2.0,Organic Biologique Limes,123,4
858070,44292,7,1,63291,prior,6,5,11,3.0,Premium Unsweetened Iced Tea,94,7
3289487,45089,9,0,74207,prior,1,0,21,,Jewish Rye & Pumpernickel Deli Swirl Bread,112,3
2300568,44056,8,1,84423,prior,14,6,22,1.0,Green Plantains,24,4
1627791,35855,5,0,21877,prior,1,6,5,,Unbleached All-Purpose Flour,17,13
1063074,9534,10,1,126305,prior,52,1,8,5.0,Organic White Bread Done Right,112,3
1849637,6361,2,1,2514,prior,30,2,13,9.0,Soft Potato Bread,112,3
2775579,1787,48,0,197100,prior,8,3,15,12.0,Thin Rice Noodles,66,6
1990765,24852,2,1,113804,prior,8,3,20,10.0,Banana,24,4
3230319,28553,14,0,45530,prior,9,0,14,21.0,Whole Strawberries,116,1
2079999,49093,4,1,41896,prior,18,5,9,2.0,Organic Salted Caramel Ice Cream Juliette Sandwiches,37,1
1122812,45968,8,1,78612,prior,6,0,13,1.0,Naked Meat Free Chik'n Cutlets,42,1
2520130,29091,7,1,171435,prior,24,1,9,12.0,Lean & Fit Chicken Apple Sausage Egg White & Cheddar on Multi Grain Flatbread Breakfast Sandwich,52,1
2181839,19511,1,1,96841,prior,35,0,11,12.0,Half And Half,53,16
1053096,19611,2,0,149395,prior,3,2,20,6.0,Organic Spelt Pretzels,107,19
354066,3020,8,1,133542,prior,8,6,20,7.0,Broccoli & Apple Stage 2 Baby Food,92,18
95521,11688,30,1,65596,prior,19,0,16,7.0,Lemon Fruit & Nut Food Bar,3,19
2416354,25767,2,0,152383,prior,17,5,22,4.0,Organic Multi Grain Squares Cereal,121,14
3376292,10246,9,0,84093,prior,27,6,18,12.0,Organic Celery Hearts,83,4
373104,34557,5,1,186419,prior,76,2,10,2.0,Salted Caramel Greek Nonfat Yogurt,120,16
3072318,2535,3,1,23525,prior,12,0,14,15.0,Shaved Parmesan,2,16
1334656,11777,8,0,37106,prior,10,1,7,8.0,Red Raspberries,123,4
1994734,27104,3,1,194947,prior,52,2,18,10.0,Fresh Cauliflower,83,4
2117326,15304,10,0,65703,prior,14,3,20,1.0,Sweetened Coconut Flakes,17,13
1781467,39275,1,0,51949,prior,2,4,18,5.0,Organic Blueberries,123,4
1199888,2979,15,0,194503,prior,28,0,11,5.0,Beyond Beef Beefy Crumble,42,1
1056626,34126,6,1,3503,prior,39,0,17,3.0,Organic Italian Parsley Bunch,16,4
2431139,30827,2,0,125494,prior,1,1,15,,Seedless Cucumbers,32,4
2075281,7948,7,1,197308,prior,8,5,11,2.0,Organic Unsalted Butter,36,16
521106,27344,4,1,53103,prior,77,0,7,27.0,Uncured Genoa Salami,96,20
1391059,32689,13,1,85110,prior,15,0,10,15.0,Romaine Hearts,123,4
560725,43352,2,1,157798,prior,49,5,6,11.0,Raspberries,32,4
1426802,42460,1,1,130518,prior,20,0,13,5.0,Plain Mini Bagels,93,3
3370621,644,2,1,118787,prior,3,3,13,30.0,Organic Southwestern Vegetable Soup,69,15
1496594,33129,4,0,81860,prior,6,2,12,1.0,Classic Hummus,67,20
2493282,32950,6,0,198950,prior,1,4,13,,"Breaded Chicken Breast Nuggets, Gluten Free",129,1
710555,26209,6,0,180478,prior,5,2,18,8.0,Limes,24,4
2830176,19436,6,0,186367,prior,1,5,9,,Bone Organic Chicken with Ginger Broth,69,15
2267637,4210,18,0,56736,train,4,1,12,30.0,Whole Milk,84,16
1739961,21137,3,1,1992,prior,29,4,16,5.0,Organic Strawberries,24,4
2912172,44570,5,0,6372,prior,55,6,19,14.0,Kale Greens,83,4
1042155,33290,14,0,137341,prior,10,0,10,5.0,Lemon Verbena Dish Soap,74,17
1130234,32035,7,1,173877,train,7,2,16,10.0,Toasted Pine Nut Couscous Mix,4,9
1732108,27966,10,1,596,prior,43,6,16,10.0,Organic Raspberries,123,4
595655,19828,5,1,168692,prior,6,1,8,6.0,Red Delicious Apples,24,4
1842347,7606,18,1,175763,prior,12,4,18,9.0,Greek 100 Protein Vanilla Fat Free Yogurt,120,16
3114350,13870,20,1,144205,prior,9,0,14,3.0,Lightly Salted Baked Snap Pea Crisps,107,19
2653358,27652,3,0,153682,prior,9,1,12,26.0,Handmade Vodka,124,5
259274,11250,4,1,121124,prior,11,1,15,4.0,Organic Hot Salsa,51,13
2861540,34222,5,0,46089,prior,5,5,17,30.0,Squeeze Grape Jelly,88,13
3087686,18385,10,0,141824,prior,27,0,16,17.0,Gourmet Mochi Ice Cream Bonbons,37,1
170152,30776,17,0,65468,prior,1,3,0,,Organic Raw Kombucha Gingerade,31,7
1601628,34574,11,1,56556,prior,11,2,15,8.0,Milk Chocolate baking Chips,17,13
2667921,17794,14,0,122170,train,5,5,10,30.0,Carrots,83,4
456910,17794,5,0,13235,prior,1,4,13,,Carrots,83,4
3034043,40706,13,0,115710,train,8,0,10,7.0,Organic Grape Tomatoes,123,4
388599,42500,1,1,36458,prior,3,2,11,30.0,Orange & Lemon Flavor Variety Pack Sparkling Fruit Beverage,77,7
1182009,8789,13,0,154020,prior,1,2,15,,Low Sodium Homestyle Chicken Noodle  Condensed Soup,69,15
259270,9968,11,1,185318,prior,48,1,15,1.0,"Organic White Bean & Kale Soup, 25% Less Sodium",69,15
820617,24838,8,0,124502,prior,10,0,14,4.0,Unsweetened Almondmilk,91,16
458570,20710,7,1,205789,prior,8,2,22,11.0,Reduced Fat Swiss Cheese,2,16
2841168,18838,18,0,94146,prior,39,4,9,10.0,Best Cinnamon Bread,112,3
2591623,19354,13,0,4598,prior,1,6,10,,Yo Baby Organic Vanilla Yogurt,120,16
1757500,35188,6,1,21533,prior,3,1,22,12.0,Chia Squeeze Vitality Snack Blackberry Bliss,99,15
354685,8746,7,1,125828,prior,62,0,16,2.0,"Olive Oil Canyon Cut, Sea Salt & Cracked Pepper Potato Chips",107,19
461182,34969,33,0,2908,prior,3,5,0,13.0,Red Vine Tomato,83,4
2598285,45747,2,0,201394,prior,3,6,15,30.0,Curate Melon Pomelo Sparking Water,115,7
1270415,6615,15,0,153028,prior,3,6,13,5.0,Mozzarella Cheese,21,16
2652364,30489,3,1,34067,prior,15,1,20,2.0,Original Hummus,67,20
2412493,13733,2,1,69070,prior,22,5,9,5.0,Red Potatoes,83,4
716600,24838,1,0,140384,prior,1,2,16,,Unsweetened Almondmilk,91,16
3316435,26949,4,1,67334,prior,10,6,12,19.0,Tempt Unsweetened Original Hemp Milk,91,16
1318709,23909,5,1,52194,prior,16,0,15,2.0,2% Reduced Fat Milk,84,16
427913,5024,8,1,4584,prior,34,0,23,7.0,Dark Red Kidney Beans No Salt Added,59,15
2527756,1577,3,1,121298,prior,47,5,12,4.0,Unsweetened Whole Milk Peach Greek Yogurt,120,16
1755838,1335,3,1,46130,prior,15,3,17,30.0,Stage 1 Just Butternut Squash Baby Food,92,18
139704,40078,17,1,148951,prior,6,5,8,7.0,Strawberry Lemonade Frozen Pops,37,1
518936,26790,5,1,4115,prior,24,6,22,13.0,Organic AppleApple,99,15
903639,21137,15,1,165716,prior,4,5,23,30.0,Organic Strawberries,24,4
1374099,44987,2,0,23501,prior,6,5,12,19.0,Heavy Whipping Cream,53,16
2527014,21091,15,1,146265,prior,22,0,14,7.0,Chocolate Truffle Low Fat Ice Cream Bars,37,1
1645525,44632,2,1,21820,prior,23,2,11,22.0,Sparkling Water Grapefruit,115,7
1152860,24927,5,1,73983,prior,7,2,11,7.0,Baked Oat Bites Cereal,121,14
2845525,35378,3,0,178906,prior,11,1,9,13.0,Grilled & Ready Chicken Breast Fillets,34,1
2272741,30338,11,0,129357,prior,1,2,13,,Dark Chocolate Acai Blueberry,45,19
1190371,4792,8,1,186567,prior,6,4,19,21.0,Panda Puffs Peanut Butter Cereal,121,14
581937,20578,18,0,101891,prior,8,1,13,7.0,"Mustard, Sweet Hot",72,13
924405,18891,13,1,22121,prior,19,2,6,8.0,Classic Almond Butter All Natural,88,13
323197,49267,9,0,21102,prior,2,6,14,6.0,Vegetable Broth Low Sodium,69,15
1759270,20754,5,0,74844,prior,21,4,18,6.0,Mediterranean Mint Gelato,37,1
3039430,5479,1,1,74056,prior,12,1,17,29.0,Italian Sparkling Mineral Water,115,7
2759969,44830,4,1,88941,prior,15,2,20,30.0,All Natural Maple Almond Butter,88,13
1826296,42834,27,1,19914,prior,15,5,18,20.0,Organic Mini Peeled Carrots,123,4
2738657,5734,10,1,126259,prior,18,1,11,9.0,Pizzeria-Style Crust Supreme Speciale Pizza,79,1
1363244,19057,9,1,63355,prior,25,3,10,25.0,Organic Large Extra Fancy Fuji Apple,24,4
881380,21403,15,0,171665,prior,3,4,16,30.0,Lemon Grass,16,4
2475923,21908,1,0,98650,prior,3,2,17,30.0,Chile Ancho,30,6
2773476,23541,25,0,80905,prior,3,1,17,12.0,Veri Veri Teriyaki Marinade & Sauce,5,13
3037404,1541,12,0,205300,prior,2,1,12,3.0,Jumbo Grade A Eggs,86,16
2104471,46676,5,0,194994,prior,60,5,12,5.0,Total 0% Nonfat Greek Yogurt,120,16
863855,47209,4,1,176161,prior,26,1,9,21.0,Organic Hass Avocado,24,4
1103654,35803,16,0,47175,prior,8,1,15,7.0,Homestyle Tart Cherry Lemonade Drink,98,7
787296,15887,10,1,62955,prior,35,1,18,5.0,Rosemary Hand Soap,25,11
3365746,39408,3,0,161820,prior,7,0,15,30.0,Gala Apples,24,4
2806063,49600,13,1,167300,prior,7,6,19,0.0,Organic Forbidden Rice Ramen,66,6
3395561,13650,8,1,153172,prior,24,1,16,12.0,Maple Nut Hot Oatmeal,130,14
1349214,42585,2,0,76815,prior,2,2,19,11.0,Organic Extra Firm Tofu,14,20
960754,30950,11,1,175004,prior,14,5,8,6.0,Mild Banana Pepper Rings,110,13
2945487,31562,12,0,44756,prior,13,0,17,7.0,Sweet Onions,83,4
3253814,40396,13,0,200633,prior,7,0,10,7.0,Guacamole,67,20
596567,21938,12,1,195545,prior,17,4,18,6.0,Green Bell Pepper,83,4
1611056,32655,15,1,91929,prior,16,5,13,11.0,Organic Large Grade AA Brown Eggs,86,16
321161,39719,20,0,12115,prior,40,6,8,8.0,"Freshly Made. Filled with Creamy Ricotta, Aged Parmesan and Romano Cheeses Three Cheese Tortellini",12,9
413095,46979,15,1,172649,prior,19,0,8,3.0,Asparagus,83,4
1234999,43295,4,0,191407,prior,17,4,14,4.0,Unsweetened Vanilla Almond Milk,91,16
701895,34126,9,1,379,prior,19,1,11,28.0,Organic Italian Parsley Bunch,16,4
2485218,39054,6,0,106394,prior,5,1,16,6.0,Unsweetened Cocoa Powder,17,13
2974736,21841,15,0,189630,prior,51,1,13,7.0,"Tortillas, Brown Rice",128,3
3239014,6008,1,0,17459,prior,19,4,10,2.0,Organic Apples,24,4
616604,25751,5,1,49337,prior,14,2,11,5.0,Sharp Spreadable Cheddar,2,16
1354102,14992,4,1,104860,prior,2,2,10,8.0,Green Beans,83,4
1138754,31277,3,0,8844,prior,30,4,21,4.0,Rice Puffs Cereal,121,14
1347356,2480,3,0,109211,prior,5,6,16,4.0,Organic 85% Cacao Dark Chocolate Bar,45,19
1828138,6585,1,1,170857,prior,79,3,10,8.0,100% Pure Organic Apple Juice,98,7
1083868,23126,2,0,139317,prior,5,0,20,5.0,Fine Ground Vital Mineral Blend,104,13
1518715,25839,6,1,51201,prior,5,1,18,30.0,Froot Loops Cereal,121,14
2114642,32331,13,1,184382,prior,21,0,17,16.0,Flip™ Low-Fat Almond Coco Loco Lowfat Greek Yogurt,120,16
2561706,24964,2,0,89026,prior,3,5,13,12.0,Organic Garlic,83,4
1583721,27966,1,1,201878,prior,12,6,13,7.0,Organic Raspberries,123,4
1995877,23333,2,1,18750,prior,15,5,11,7.0,Beef Ravioli in Tomato & Meat Sauce,59,15
1784518,29926,21,0,118086,prior,25,0,9,30.0,Roasted & Salted Almonds,117,19
2874647,18557,3,1,205859,prior,5,2,7,27.0,Original Bar BBQ Sauce,5,13
2944893,8277,5,1,102310,prior,19,3,17,11.0,Apple Honeycrisp Organic,24,4
1584406,26105,3,1,97177,prior,9,2,16,19.0,Just Java Coconut Minis Frozen Dessert,37,1
3400362,34224,1,1,71641,prior,16,2,14,7.0,Vanilla Frozen Non-Dairy Dessert Bites,37,1
1516771,10885,20,1,49104,train,27,4,20,7.0,Live Butter Lettuce,123,4
1208032,5487,3,0,109011,prior,3,6,13,19.0,Unsweetened Strawberry Kiwi Water,115,7
851929,23288,4,0,143768,prior,5,1,14,2.0,Distilled Water,115,7
858467,36648,2,0,187144,prior,4,3,12,0.0,Indonesian Sumatra Organic Whole Bean Coffee,26,7
419311,4313,4,0,181211,prior,1,5,11,,Star Wars Italian Sweet Creme Creamer,53,16
451668,14778,17,0,42806,prior,11,4,20,30.0,Organic Chocolate Chip Chewy Granola Bars,3,19
430583,24838,2,1,129556,prior,14,0,19,7.0,Unsweetened Almondmilk,91,16
700982,17461,6,1,157324,prior,26,6,13,7.0,Air Chilled Organic Boneless Skinless Chicken Breasts,35,12
150932,41302,24,0,66818,prior,4,1,15,15.0,Honey Barbecue Sauce,5,13
3278706,1744,2,0,50602,prior,1,0,11,,Mint Chocolate Chip Protein Bar,3,19
124059,13176,3,1,101019,prior,29,3,14,12.0,Bag of Organic Bananas,24,4
1402334,10804,14,1,102022,prior,33,0,18,7.0,Organic Cinnamon Raisin Bread,112,3
3135343,30489,2,1,116020,prior,13,2,10,21.0,Original Hummus,67,20
1867100,49131,2,1,199305,prior,18,4,19,5.0,Smoked Turkey Breast Slices,96,20
1603947,44799,13,1,60078,prior,19,5,22,18.0,Fresh CA Grown Eggs,86,16
2496002,28123,10,0,30762,prior,9,2,9,30.0,Organic Cut Green Beans,116,1
596450,35333,1,1,121619,prior,26,0,16,5.0,Seasoning Bay Leaf,104,13
1109241,9337,11,0,145745,prior,14,2,16,13.0,Purity Farms Ghee Clarified Butter,36,16
540236,21645,1,0,135256,prior,33,3,18,5.0,Apple & Cinnamon Adjustable Air Freshener,101,17
2850943,5479,2,1,85824,prior,22,1,10,12.0,Italian Sparkling Mineral Water,115,7
1567050,35264,8,1,132137,prior,4,0,8,10.0,Cut Okra,116,1
2671369,26604,8,1,136374,prior,5,1,18,11.0,Organic Blackberries,24,4
409648,32689,2,1,172600,prior,21,2,21,12.0,Romaine Hearts,123,4
1450680,5961,10,0,137746,prior,3,5,17,8.0,Sliced Black Olives To Go,110,13
1356295,15693,3,1,40904,train,22,4,9,8.0,Organic Peach Oo La Long Tea,94,7
270475,19677,19,1,112708,prior,23,1,8,7.0,Original Pure Creamy Almond Milk,91,16
2718191,20520,8,1,203526,prior,3,5,17,12.0,Mild Diced Green Chiles,81,15
2735587,8843,2,0,86745,prior,1,1,12,,Milk Chocolate Covered Raisins,45,19
848798,12797,1,1,60716,prior,89,6,14,4.0,Organic Whole Peeled Tomatoes,81,15
2917474,6489,4,0,89718,prior,3,0,13,8.0,Backyard Barbeque Potato Chips,107,19
255849,19348,17,1,171458,prior,19,3,8,7.0,Fat Free Milk,84,16
1949845,37643,3,0,50329,prior,6,3,22,17.0,Light & Fit Greek Nonfat Yogurt Peach,120,16
702759,13176,2,1,125675,prior,32,3,2,12.0,Bag of Organic Bananas,24,4
1420433,13629,4,0,157297,prior,1,1,13,,Organic Snipped Green Beans,83,4
3284854,49113,11,1,18782,prior,42,0,9,9.0,Tall Kitchen Drawstring Bags,60,17
128727,29987,21,1,96460,prior,10,1,16,8.0,Shredded Mozzarella,21,16
735532,27037,8,0,81723,prior,2,2,11,30.0,Kellogg's Pop-Tarts Frosted S'mores Pastries,48,14
784924,46923,11,1,134985,prior,3,0,17,7.0,Grand Vanilla Ice Cream,37,1
856938,36164,6,1,76797,prior,11,5,17,5.0,Organics Spinach,123,4
326445,2078,4,0,51630,prior,2,1,15,12.0,Unsalted Pure Irish Butter,36,16
564231,21903,22,1,94580,prior,9,0,13,20.0,Organic Baby Spinach,123,4
3086088,10032,8,0,196172,prior,3,4,17,1.0,Cola Soft Drink,77,7
1757424,20738,1,1,42975,prior,84,2,9,5.0,Plain Bagels,93,3
966721,47209,5,1,46079,prior,12,5,23,14.0,Organic Hass Avocado,24,4
1050479,18304,4,1,25115,prior,23,5,14,4.0,Sprouted Rye Seed Bread,112,3
1900857,37011,2,1,146941,prior,15,2,15,12.0,Artichokes,83,4
3201876,11078,23,0,96547,prior,4,1,8,8.0,Macaroni Elbows,131,9
2273756,12238,17,0,96958,prior,6,1,17,6.0,Farmhouse Mac & Cheese,38,1
112725,25225,3,1,9036,prior,71,1,16,5.0,Rich Dark Chocolate,45,19
597990,35425,3,1,132270,prior,28,1,12,8.0,Gluten Free Brown Rice English Muffins 6 ct,93,3
2397044,9776,3,0,169275,prior,6,4,20,3.0,"Homestyle Meals Sweet Peas, Green Beans, Spinach & Quinoa Organic Baby Food",92,18
1287087,13517,15,1,91162,prior,12,1,19,7.0,Whole Wheat Bread,112,3
2027907,44632,10,0,130989,prior,6,1,15,15.0,Sparkling Water Grapefruit,115,7
890625,9839,2,0,84387,prior,1,0,12,,Organic Broccoli,83,4
1509861,46815,1,0,69973,prior,7,2,16,7.0,Ultimate Omega 1280mg omega-3,47,11
1479334,44661,5,0,83023,prior,3,5,18,9.0,Bicolor Sweet Corn,83,4
346735,9421,7,0,149818,prior,2,1,9,7.0,Organic Raw Multigreen Kobmbucha,31,7
3319732,32369,6,0,30858,prior,7,4,15,6.0,Uncured Diced Pancetta,96,20
2795714,44270,1,0,42831,prior,23,1,11,6.0,Baked Cheese Puffs Real Cheddar Lunch Packs,107,19
2022430,13176,1,1,127387,prior,2,3,12,5.0,Bag of Organic Bananas,24,4
2430705,15937,7,0,165154,prior,8,6,14,28.0,Shallot,83,4
1787763,4473,1,0,186480,prior,40,3,7,5.0,Organic Sprouted Whole Grain Bread,112,3
1999582,16896,12,1,166333,prior,19,0,23,10.0,Potato Chips Sweet Potato,107,19
199245,22935,11,0,14445,prior,2,4,21,30.0,Organic Yellow Onion,83,4
3196491,29270,4,0,62918,prior,3,5,15,30.0,Beet Apple Carrot Lemon Ginger Organic Cold Pressed Juice Beverage,31,7
224562,35547,4,1,45904,prior,43,1,18,3.0,Organic Baby Kale,83,4
2682278,927,11,1,53825,prior,6,6,17,5.0,"Cabernet Sauvignon, Central Coast, 2011",28,5
2984003,43961,6,1,178884,prior,10,3,14,5.0,Organic Peeled Whole Baby Carrots,123,4
3308564,44389,24,0,189440,prior,7,6,9,25.0,Gluten Free Original Baguettes,58,1
645831,47626,7,1,167138,prior,16,1,12,6.0,Large Lemon,24,4
230984,43692,23,1,95769,prior,5,1,15,20.0,Shredded Mozzarella Cheese,21,16
1695232,30489,1,1,64959,prior,6,4,15,16.0,Original Hummus,67,20
2355055,33731,17,0,127130,prior,13,0,17,13.0,Grated Parmesan,21,16
3211095,43965,9,0,197759,prior,47,4,16,3.0,Glazed Buttermilk Doughnuts,8,3
96058,42504,8,1,202303,train,41,1,18,5.0,Original Seltzer Water,115,7
238519,13640,5,1,103760,prior,13,6,16,16.0,Asian Pears,24,4
1175004,21375,8,1,116938,prior,16,5,16,6.0,Toasted Coconut Vanilla Oikos Greek Yogurt,120,16
1824201,9762,4,1,166293,prior,14,3,17,17.0,"Freshly Made. Filled with Creamy Ricotta, Aged Parmesan and Romano Cheeses Mixed Cheese Tortellini",12,9
9906,13176,6,1,89782,prior,35,2,12,2.0,Bag of Organic Bananas,24,4
1083288,46737,11,0,121592,prior,9,4,16,13.0,2x Ultra Liquid Laundry Detergent,75,17
23152,5206,3,1,121005,prior,29,1,9,5.0,Organic Infant Formula With Iron,92,18
1364646,34789,6,0,27566,prior,5,1,14,10.0,Light Vanilla Soymilk,91,16
3384126,18432,2,1,146914,prior,6,6,18,2.0,Sweet Butter Salad,123,4
1757918,26876,7,0,22957,prior,3,3,22,30.0,Cherry Tomato Medley,83,4
607085,5612,8,1,200955,prior,37,4,11,7.0,Reduced Fat Milk,84,16
483519,30489,4,0,90217,prior,2,6,11,30.0,Original Hummus,67,20
1885217,38772,5,0,44137,prior,9,5,17,2.0,Provolone,21,16
3104238,33209,11,1,19099,prior,17,2,10,7.0,Watermerlon Aloe Vera Juice,98,7
923662,21137,3,1,49809,prior,26,2,13,7.0,Organic Strawberries,24,4
1868975,4163,3,0,78111,prior,15,2,3,14.0,Spanish Rice Pilaf Mix,4,9
2111981,13176,8,1,194661,prior,17,3,13,5.0,Bag of Organic Bananas,24,4
3079360,5785,3,1,173804,prior,3,1,17,9.0,Organic Reduced Fat 2% Milk,84,16
697415,19173,14,0,145849,prior,7,1,18,10.0,Orange Calcium & Vitamin D Pulp Free,98,7
254764,44142,6,1,8450,prior,16,2,14,7.0,Red Onion,83,4
1794357,28021,14,1,82544,prior,8,4,8,10.0,Organic 100% Whole Wheat Loaf,112,3
2350976,31372,14,0,141898,prior,17,5,9,8.0,Dark Brown Sugar,17,13
3304087,21903,3,1,199605,prior,15,3,16,17.0,Organic Baby Spinach,123,4
2410921,8277,1,0,36797,prior,2,6,18,30.0,Apple Honeycrisp Organic,24,4
1420270,34243,9,1,45815,prior,2,2,9,10.0,Organic Baby Broccoli,83,4
2532616,6656,6,0,143186,prior,13,0,10,4.0,Organic California Style Sprouted Bread,112,3
3252849,24838,1,1,8419,prior,18,4,22,1.0,Unsweetened Almondmilk,91,16
